Min_Levenshtein,Avg_BLOSUM62
9.0,39.45214521452145
9.0,40.879387938793876
5.0,32.93529352935293
5.0,31.54025402540254
6.0,32.301730173017305
5.0,30.824982498249824
6.0,34.94229422942294
7.0,38.28962896289629
9.0,40.54395439543954
5.0,27.56875687568757
9.0,35.966196619661964
9.0,38.83338333833383
6.0,34.51275127512751
5.0,33.75237523752375
7.0,35.102810281028106
7.0,36.46364636463646
3.0,27.193719371937195
4.0,29.51065106510651
5.0,30.98969896989699
5.0,29.205020502050203
5.0,31.694969496949696
3.0,28.034703470347036
8.0,40.293629362936294
4.0,28.997299729972998
6.0,35.3038303830383
3.0,28.072407240724072
4.0,33.01600160016002
6.0,35.408240824082405
6.0,36.6028602860286
9.0,41.66566656665667
4.0,31.076207620762077
6.0,32.81208120812081
7.0,34.90809080908091
3.0,26.832383238323832
6.0,33.75117511751175
8.0,40.886888688868886
7.0,31.727872787278727
5.0,31.905390539053904
6.0,35.04110411041104
5.0,32.28772877287729
6.0,35.27182718271827
7.0,36.573457345734575
4.0,28.68296829682968
8.0,41.3051305130513
7.0,35.468946894689466
4.0,27.15041504150415
7.0,36.38103810381038
7.0,38.104710471047106
9.0,39.19301930193019
7.0,34.994699469946994
6.0,32.202320232023204
4.0,27.554655465546556
8.0,35.7000700070007
5.0,29.843084308430843
5.0,31.03840384038404
7.0,35.82468246824683
9.0,37.32343234323432
5.0,33.156715671567156
5.0,30.016701670167016
6.0,32.06260626062606
6.0,33.12471247124712
5.0,34.14381438143814
5.0,30.269026902690268
4.0,29.614261426142615
6.0,34.054005400540056
7.0,34.056805680568054
7.0,35.86078607860786
4.0,28.256025602560257
8.0,38.24592459245925
6.0,30.823182318231822
7.0,35.8009800980098
9.0,38.000800080008
6.0,32.72907290729073
7.0,34.25452545254525
8.0,39.04940494049405
5.0,29.175517551755174
4.0,29.843884388438845
8.0,42.21922192219222
9.0,39.002800280028005
9.0,39.0990099009901
5.0,32.19441944194419
7.0,33.056605660566056
8.0,40.16781678167817
8.0,37.6023602360236
5.0,31.835883588358836
8.0,38.75167516751675
5.0,29.027802780278027
6.0,34.06260626062606
9.0,38.83458345834583
8.0,34.86648664866487
7.0,34.343434343434346
5.0,31.614561456145616
9.0,37.49034903490349
9.0,39.517751775177516
7.0,38.032503250325036
6.0,32.04100410041004
8.0,39.73337333733373
7.0,33.154815481548155
8.0,38.651365136513654
4.0,24.982598259825984
7.0,33.327132713271325
5.0,33.45174517451745
5.0,28.385438543854384
7.0,36.07390739073907
6.0,32.23922392239224
6.0,35.54575457545754
6.0,32.6992699269927
6.0,31.915591559155917
4.0,25.75907590759076
4.0,28.076507650765077
10.0,35.2026202620262
6.0,34.16851685168517
4.0,26.28882888288829
8.0,39.17111711171117
7.0,36.88788878887889
6.0,34.000700070007
4.0,31.914991499149917
5.0,30.232323232323232
4.0,26.18021802180218
7.0,35.001800180018
9.0,40.87578757875787
7.0,35.021202120212024
9.0,39.25782578257826
9.0,39.55925592559256
6.0,32.16581658165816
7.0,35.74017401740174
8.0,38.94239423942394
9.0,36.399339933993396
5.0,31.68206820682068
4.0,26.291729172917293
4.0,30.336033603360335
4.0,30.0998099809981
4.0,27.621062106210623
6.0,34.48454845484549
5.0,29.000700070007
4.0,29.385638563856386
6.0,34.246824682468244
8.0,40.20462046204621
6.0,32.26992699269927
5.0,32.11871187118712
5.0,31.45274527452745
6.0,32.90649064906491
7.0,38.966796679667965
5.0,35.31113111311131
6.0,31.564056405640564
6.0,32.87828782878288
7.0,35.55415541554155
5.0,30.497649764976497
4.0,32.27982798279828
4.0,31.557255725572556
4.0,28.407140714071407
8.0,37.600660066006604
5.0,32.847684768476846
7.0,38.59125912591259
6.0,32.25882588258826
7.0,34.607760776077605
8.0,40.126412641264125
7.0,33.02040204020402
7.0,33.318231823182316
4.0,25.947594759475948
6.0,33.05830583058306
5.0,31.585158515851585
5.0,33.507650765076505
8.0,36.26402640264026
4.0,27.26822682268227
4.0,26.56895689568957
8.0,41.114911491149115
5.0,33.430343034303434
6.0,34.73157315731573
4.0,30.614061406140614
7.0,38.95829582958296
6.0,33.044604460446045
4.0,30.297329732973296
8.0,39.9017901790179
9.0,37.97169716971697
5.0,33.26772677267727
5.0,27.573957395739573
7.0,34.745174517451744
6.0,30.412141214121412
8.0,41.46294629462946
5.0,28.47974797479748
6.0,33.83778377837784
6.0,31.762376237623762
7.0,37.161716171617165
7.0,36.224522452245225
8.0,37.32803280328033
5.0,27.925192519251926
9.0,37.94299429942994
9.0,39.62436243624362
6.0,30.97239723972397
9.0,41.61686168616862
4.0,28.484148414841485
8.0,41.83938393839384
7.0,38.51245124512451
5.0,30.022702270227022
5.0,32.4988498849885
4.0,29.71997199719972
5.0,32.11661166116612
6.0,32.78317831783178
7.0,36.648864886488646
5.0,28.736073607360737
7.0,38.99009900990099
4.0,26.703870387038705
5.0,32.5960596059606
4.0,29.155015501550157
9.0,40.89108910891089
7.0,38.81698169816982
7.0,37.543554355435546
9.0,41.313031303130316
4.0,26.180918091809183
6.0,32.58975897589759
5.0,31.493949394939495
6.0,33.58995899589959
4.0,28.63066306630663
8.0,39.70917091709171
7.0,39.860986098609864
6.0,37.53815381538154
9.0,41.25162516251625
5.0,32.08620862086209
4.0,25.771877187718772
7.0,36.38773877387739
8.0,38.842684268426844
9.0,42.133913391339135
7.0,37.08210821082108
7.0,36.765976597659765
5.0,28.8977897789779
8.0,38.259325932593256
8.0,36.83878387838784
6.0,31.686268626862685
5.0,31.385638563856386
8.0,39.87708770877088
8.0,39.304230423042306
6.0,34.38023802380238
7.0,36.85708570857086
4.0,29.524652465246525
8.0,40.753975397539755
8.0,38.67016701670167
7.0,35.24012401240124
7.0,38.812781278127815
9.0,39.943794379437946
6.0,31.052905290529054
4.0,31.96679667966797
7.0,36.49004900490049
6.0,34.743174317431745
8.0,41.84728472847285
8.0,39.946594659465944
5.0,28.75847584758476
6.0,35.25892589258926
7.0,34.702570257025705
7.0,34.886988698869885
6.0,32.40984098409841
7.0,33.61196119611961
7.0,33.23382338233824
7.0,34.73847384738474
9.0,41.15941594159416
7.0,38.02800280028003
8.0,41.8054805480548
7.0,34.612061206120615
9.0,40.26932693269327
4.0,28.722172217221722
6.0,32.44374437443744
5.0,30.748174817481747
4.0,28.87958795879588
8.0,38.17421742174218
3.0,26.66016601660166
6.0,34.074407440744075
7.0,31.974897489748976
6.0,34.849584958495846
5.0,31.863586358635864
5.0,32.392339233923394
6.0,34.866186618661864
4.0,28.004000400040002
5.0,33.562656265626565
4.0,31.8002800280028
9.0,39.93299329932993
9.0,41.85078507850785
8.0,39.14101410141014
8.0,40.66746674667467
9.0,42.48834883488349
9.0,40.271327132713274
5.0,26.954695469546955
5.0,31.989098909890988
9.0,41.96499649964996
8.0,37.36853685368537
6.0,35.322532253225326
5.0,32.97969796979698
3.0,23.91089108910891
5.0,30.363036303630363
7.0,32.942694269426944
7.0,38.87468746874688
2.0,26.105010501050106
6.0,32.513251325132515
3.0,30.108210821082107
5.0,33.63846384638464
9.0,39.32883288328833
4.0,25.015501550155015
7.0,35.48124812481248
6.0,37.2988298829883
8.0,37.36083608360836
8.0,36.41924192419242
9.0,39.99369936993699
8.0,35.888888888888886
5.0,31.37993799379938
9.0,38.97419741974198
6.0,33.84968496849685
4.0,30.53155315531553
4.0,27.03220322032203
7.0,36.63456345634563
6.0,33.78467846784678
4.0,28.652365236523654
6.0,34.843784378437846
8.0,36.94889488948895
7.0,37.62786278627863
4.0,32.10701070107011
7.0,37.94059405940594
7.0,36.23282328232823
7.0,34.146114611461144
5.0,33.16831683168317
4.0,29.183118311831183
6.0,31.082408240824083
9.0,39.757275727572754
7.0,34.375137513751376
8.0,38.316431643164314
3.0,28.972997299729972
7.0,36.666066606660664
8.0,38.603260326032604
5.0,35.91019101910191
7.0,35.43184318431843
5.0,30.43894389438944
5.0,33.87768776877688
5.0,29.136013601360137
6.0,34.42124212421242
7.0,34.494849484948496
7.0,36.434843484348434
5.0,29.43034303430343
6.0,32.4034403440344
3.0,28.722472247224722
5.0,29.643864386438644
7.0,36.66996699669967
7.0,36.29032903290329
5.0,32.927592759275925
5.0,30.075307530753076
4.0,30.93119311931193
7.0,36.118811881188115
6.0,33.757875787578755
5.0,23.277527752775278
8.0,39.3058305830583
6.0,29.4005400540054
3.0,27.602360236023603
6.0,33.36873687368737
5.0,32.74007400740074
5.0,33.999499949995
5.0,28.43024302430243
8.0,37.016801680168015
5.0,32.249224922492246
7.0,35.46804680468047
4.0,26.658265826582657
4.0,28.096209620962096
3.0,26.439043904390438
9.0,41.86018601860186
7.0,38.184518451845186
4.0,26.76187618761876
4.0,28.400740074007402
7.0,38.24642464246425
9.0,41.3046304630463
7.0,38.94059405940594
9.0,41.628562856285626
6.0,31.050505050505052
8.0,36.1026102610261
8.0,38.27862786278628
5.0,32.773577357735775
7.0,36.32753275327533
9.0,37.35223522352235
4.0,30.377037703770377
5.0,33.09110911091109
5.0,33.31013101310131
8.0,35.38303830383038
5.0,33.07870787078708
7.0,39.44054405440544
5.0,31.13141314131413
5.0,30.870987098709872
5.0,35.27792779277928
8.0,39.93349334933493
4.0,26.100210021002102
6.0,31.072307230723073
9.0,40.368936893689366
5.0,29.19161916191619
9.0,35.57115711571157
5.0,26.52785278527853
6.0,32.33433343334333
7.0,38.77947794779478
6.0,31.753475347534753
5.0,34.36993699369937
7.0,38.9016901690169
6.0,33.97129712971297
8.0,36.13211321132113
6.0,34.8955895589559
7.0,38.81268126812681
6.0,34.6046604660466
7.0,39.41144114411441
3.0,25.845784578457845
8.0,38.230823082308234
9.0,40.3004300430043
4.0,26.866386638663865
8.0,39.759075907590756
8.0,42.174417441744176
8.0,37.77057705770577
5.0,32.44884488448845
7.0,38.753275327532755
6.0,33.95499549954995
6.0,35.91759175917592
6.0,34.55805580558056
4.0,26.416341634163416
5.0,33.129512951295126
7.0,36.41904190419042
4.0,29.220222022202222
9.0,41.18821882188219
5.0,30.044904490449046
4.0,29.643664366436642
5.0,32.00980098009801
4.0,29.26732673267327
5.0,29.86708670867087
8.0,36.836383638363834
7.0,37.00880088008801
8.0,40.04370437043704
6.0,35.86928692869287
7.0,35.32173217321732
8.0,36.70877087708771
7.0,32.735073507350734
5.0,32.42704270427043
8.0,37.23702370237024
6.0,35.29562956295629
6.0,35.24932493249325
4.0,30.537853785378537
7.0,36.797679767976796
7.0,35.31883188318832
10.0,38.67906790679068
4.0,28.668366836683667
6.0,34.72437243724372
7.0,34.874987498749874
7.0,33.843784378437846
9.0,40.57045704570457
5.0,32.38833883388339
7.0,37.928792879287926
8.0,34.5985598559856
4.0,28.080908090809082
8.0,37.616461646164616
5.0,30.965096509650966
8.0,35.25022502250225
9.0,38.03270327032703
6.0,32.63376337633763
2.0,29.142714271427142
9.0,41.82128212821282
5.0,33.51305130513051
5.0,29.45854585458546
8.0,39.29442944294429
6.0,35.00940094009401
6.0,35.095909590959096
7.0,37.56295629562956
5.0,32.62146214621462
7.0,36.73217321732173
9.0,39.29562956295629
7.0,37.85008500850085
6.0,31.786078607860787
8.0,40.52135213521352
5.0,30.908690869086907
7.0,35.75127512751275
8.0,39.52875287528753
8.0,38.452545254525454
9.0,40.27532753275327
5.0,32.645664566456645
4.0,34.363036303630366
9.0,40.52925292529253
6.0,35.19071907190719
9.0,41.126512651265124
5.0,30.167316731673168
4.0,28.656865686568658
4.0,26.66916691669167
5.0,29.725572557255724
5.0,30.92059205920592
8.0,40.23572357235724
6.0,34.33983398339834
6.0,34.977597759775975
3.0,27.587958795879587
5.0,33.663266326632666
6.0,31.162516251625163
7.0,34.12661266126613
5.0,30.985298529852987
9.0,37.92389238923892
4.0,29.094409440944094
9.0,39.94829482948295
9.0,41.617761776177616
5.0,33.066306630663064
5.0,33.24762476247625
5.0,30.5012501250125
4.0,28.513851385138516
4.0,29.24182418241824
4.0,29.12761276127613
4.0,26.55955595559556
5.0,32.36103610361036
4.0,28.48184818481848
5.0,29.37263726372637
9.0,40.80558055805581
8.0,38.50835083508351
7.0,35.41594159415941
4.0,27.464446444644466
5.0,34.995899589958995
7.0,37.316331633163315
5.0,32.01390139013901
8.0,39.727372737273726
6.0,36.43194319431943
4.0,26.78117811781178
9.0,42.18971897189719
9.0,38.60366036603661
8.0,39.46184618461846
5.0,26.942694269426944
7.0,36.02480248024803
7.0,34.287828782878286
4.0,27.77077707770777
8.0,40.87198719871987
7.0,35.683668366836685
5.0,30.775677567756777
7.0,36.92449244924492
3.0,27.31003100310031
9.0,37.50845084508451
8.0,39.112911291129116
4.0,29.878887888788878
9.0,39.422142214221424
9.0,36.837583758375835
4.0,29.04110411041104
8.0,39.987098709870985
8.0,38.637463746374635
5.0,30.28872887288729
8.0,35.622862286228624
7.0,36.197319731973195
6.0,33.319531953195316
6.0,34.626162616261624
6.0,32.31143114311431
4.0,24.671467146714672
9.0,37.07740774077408
5.0,28.626862686268627
3.0,29.57035703570357
4.0,25.842784278427843
7.0,37.34433443344334
5.0,33.83618361836184
4.0,28.974297429742975
7.0,35.31963196319632
7.0,36.7997799779978
4.0,27.295729572957296
6.0,33.2978297829783
4.0,27.954595459545956
8.0,41.173217321732174
7.0,36.79237923792379
3.0,28.17131713171317
10.0,40.83388338833883
5.0,23.94749474947495
9.0,41.81438143814381
9.0,41.44834483448345
7.0,36.84858485848585
5.0,31.523752375237525
7.0,37.225722572257226
8.0,38.417141714171414
8.0,38.90569056905691
5.0,29.626462646264628
6.0,38.294929492949294
5.0,29.463646364636464
5.0,29.63166316631663
5.0,34.187818781878185
6.0,33.04840484048405
7.0,38.337933793379335
5.0,28.229422942294228
4.0,30.434643464346436
8.0,36.5995599559956
7.0,38.20602060206021
7.0,37.82858285828583
8.0,39.84748474847485
7.0,35.037203720372034
8.0,40.78217821782178
6.0,34.525252525252526
8.0,38.016901690169014
4.0,24.92789278927893
9.0,40.11151115111511
5.0,31.78027802780278
6.0,36.23862386238624
5.0,28.76877687768777
5.0,30.347334733473346
6.0,32.182118211821184
4.0,27.675667566756676
6.0,37.655865586558654
3.0,29.77167716771677
4.0,29.84288428842884
6.0,36.16861686168617
6.0,33.64526452645264
6.0,32.643764376437645
4.0,30.484848484848484
7.0,35.04240424042404
6.0,34.35933593359336
8.0,38.162416241624165
6.0,33.79337933793379
5.0,32.30793079307931
8.0,39.614561456145616
4.0,30.080908090809082
4.0,28.305530553055306
9.0,40.70627062706271
8.0,37.80858085808581
9.0,40.44114411441144
8.0,36.645064506450645
8.0,37.1007100710071
8.0,39.6971697169717
5.0,27.525552555255526
6.0,32.61446144614462
7.0,35.48014801480148
9.0,39.364436443644365
7.0,36.526652665266525
6.0,36.03020302030203
6.0,34.59085908590859
5.0,32.11931193119312
4.0,32.20342034203421
5.0,33.5009500950095
4.0,30.63036303630363
7.0,35.21912191219122
8.0,39.53085308530853
6.0,33.34773477347735
7.0,36.163716371637165
4.0,28.902490249024904
8.0,40.77697769776978
8.0,41.43514351435144
6.0,35.615161516151616
9.0,41.31163116311631
7.0,38.74477447744774
4.0,30.501450145014502
8.0,38.36033603360336
7.0,37.391039103910394
8.0,40.792479247924796
4.0,27.953995399539956
7.0,35.47314731473147
3.0,28.934693469346936
9.0,38.86508650865086
8.0,41.57425742574257
5.0,31.087208720872088
4.0,26.692369236923692
6.0,34.63536353635364
6.0,34.864686468646866
8.0,42.596859685968596
6.0,33.962296229622964
9.0,37.96579657965797
9.0,37.175217521752174
8.0,40.07910791079108
5.0,31.611661166116612
7.0,37.11451145114511
6.0,31.396239623962398
5.0,30.083708370837083
5.0,32.82248224822482
7.0,35.37243724372437
4.0,30.161616161616163
7.0,36.45274527452745
8.0,37.35923592359236
7.0,33.8028802880288
6.0,37.294929492949294
7.0,35.62646264626463
8.0,40.83228322832283
6.0,33.42374237423742
7.0,34.86638663866387
8.0,36.41084108410841
7.0,36.54775477547755
6.0,37.572857285728574
5.0,33.01520152015202
7.0,39.001300130013
6.0,33.227622762276226
6.0,31.615661566156614
4.0,28.12971297129713
8.0,36.8956895689569
6.0,31.958995899589958
7.0,35.94059405940594
5.0,33.287328732873284
6.0,30.953195319531954
4.0,26.462046204620464
4.0,28.71247124712471
3.0,27.273327332733274
7.0,33.57045704570457
4.0,29.642264226422643
3.0,25.227822782278228
9.0,38.517851785178514
5.0,27.538553855385537
6.0,36.41624162416242
7.0,38.48724872487249
6.0,35.248024802480245
9.0,40.914191419141915
5.0,32.77247724772477
4.0,31.14821482148215
8.0,38.1995199519952
6.0,36.765976597659765
4.0,25.063406340634064
6.0,34.701370137013704
4.0,30.73077307730773
8.0,37.75087508750875
7.0,37.26592659265926
8.0,35.98339833983398
4.0,27.62056205620562
6.0,33.91769176917692
6.0,27.616961696169618
6.0,36.47174717471747
5.0,32.65026502650265
4.0,28.2974297429743
4.0,27.268326832683268
4.0,27.825582558255824
6.0,32.615861586158616
5.0,27.94749474947495
5.0,32.793779377937796
7.0,36.363836383638365
5.0,28.381738173817382
7.0,39.83588358835883
6.0,35.6991699169917
3.0,28.50915091509151
5.0,31.613261326132612
5.0,31.27812781278128
9.0,41.55465546554655
8.0,37.07980798079808
5.0,29.604160416041605
5.0,34.31153115311531
6.0,34.62396239623963
6.0,32.17861786178618
5.0,33.972397239723975
5.0,29.47004700470047
6.0,33.943194319431946
6.0,32.842484248424846
6.0,35.995699569957
5.0,33.57255725572557
9.0,37.74237423742374
6.0,31.184318431843185
6.0,33.46114611461146
4.0,26.356035603560358
8.0,39.001900190019
4.0,29.11961196119612
7.0,35.76927692769277
7.0,42.01650165016502
6.0,31.005500550055004
7.0,36.536153615361535
9.0,38.562756275627564
7.0,32.76717671767177
7.0,36.1958195819582
6.0,37.58325832583258
4.0,26.413541354135415
6.0,35.203020302030204
6.0,35.57295729572957
6.0,33.598859885988595
4.0,29.904990499049905
7.0,36.5052505250525
3.0,29.21142114211421
4.0,30.74867486748675
8.0,36.71637163716372
5.0,32.358135813581356
5.0,30.958095809580957
8.0,38.54605460546055
7.0,37.01120112011201
5.0,32.705170517051705
5.0,32.59395939593959
7.0,37.22082208220822
9.0,40.882488248824885
4.0,32.02010201020102
5.0,32.106110611061105
8.0,36.90939093909391
8.0,32.71907190719072
5.0,28.81148114811481
3.0,27.59085908590859
6.0,33.78857885788579
4.0,29.004700470047005
9.0,42.042604260426046
7.0,34.58885888588859
8.0,37.35083508350835
8.0,37.737473747374736
5.0,29.780678067806782
7.0,33.52455245524553
5.0,31.91289128912891
4.0,34.31963196319632
6.0,33.18871887188719
6.0,36.337233723372336
4.0,27.657565756575657
8.0,40.63276327632763
8.0,40.11521152115211
4.0,24.30783078307831
7.0,38.355035503550354
8.0,39.55975597559756
4.0,27.277527752775278
5.0,31.294629462946293
6.0,32.233923392339236
5.0,30.8013801380138
7.0,36.59095909590959
9.0,38.422642264226425
6.0,34.401740174017405
4.0,30.536353635363536
6.0,33.3018301830183
6.0,35.61746174617462
5.0,32.13291329132913
6.0,34.945994599459944
9.0,40.525252525252526
7.0,37.513351335133514
8.0,35.63336333633363
8.0,36.935693569356935
6.0,31.05900590059006
6.0,34.118111811181116
5.0,29.11171117111711
4.0,30.503950395039503
5.0,32.37293729372937
9.0,34.94629462946295
5.0,30.335533553355337
5.0,28.923192319231923
7.0,36.68966896689669
9.0,37.41274127412741
4.0,28.72027202720272
5.0,33.36073607360736
6.0,32.58455845584558
7.0,34.613261326132616
7.0,32.18481848184818
3.0,26.418141814181418
4.0,27.02790279027903
6.0,32.21992199219922
5.0,28.984498449844985
4.0,29.014201420142015
8.0,39.42624262426243
7.0,40.58845884588459
5.0,32.956095609560954
5.0,30.944294429442945
5.0,34.202320232023204
5.0,36.46914691469147
6.0,35.297429742974295
9.0,38.91939193919392
5.0,31.09210921092109
9.0,40.32493249324933
6.0,35.66386638663867
5.0,24.354335433543355
5.0,34.83938393839384
5.0,28.86008600860086
9.0,40.13911391139114
8.0,39.04750475047505
4.0,28.626062606260625
5.0,29.53925392539254
6.0,36.001400140014
7.0,36.21142114211421
7.0,38.156115611561155
8.0,36.61626162616262
8.0,40.52385238523853
6.0,33.21532153215322
5.0,30.515651565156517
6.0,31.17981798179818
4.0,26.763776377637765
7.0,30.834483448344834
6.0,35.58505850585058
8.0,37.777477747774775
4.0,27.925892589258925
9.0,40.71837183718372
6.0,35.49384938493849
9.0,37.12871287128713
9.0,37.567156715671565
7.0,35.280228022802284
4.0,28.896889688968898
8.0,36.5020502050205
6.0,34.95059505950595
8.0,38.348634863486346
8.0,34.94169416941694
5.0,30.97049704970497
7.0,37.1971197119712
5.0,29.825982598259827
3.0,29.354335433543355
6.0,37.000900090009004
9.0,38.13061306130613
4.0,28.144814481448144
9.0,41.20342034203421
3.0,27.466046604660466
8.0,38.43364336433643
7.0,35.507550755075506
5.0,28.861986198619864
6.0,35.076307630763075
5.0,33.62136213621362
6.0,32.01190119011901
8.0,42.32153215321532
6.0,33.14081408140814
3.0,25.588858885888587
5.0,31.112811281128113
9.0,38.492949294929495
7.0,37.43894389438944
4.0,25.84958495849585
6.0,33.271327132713274
5.0,30.7980798079808
5.0,33.63276327632763
5.0,31.667466746674666
8.0,36.706470647064705
10.0,39.17061706170617
5.0,31.02000200020002
4.0,32.8041804180418
5.0,31.282528252825283
7.0,38.94249424942494
8.0,38.25782578257826
9.0,41.67566756675667
4.0,25.82258225822582
6.0,34.76747674767477
5.0,28.636563656365638
9.0,41.966796679667965
4.0,26.282928292829283
4.0,26.188218821882188
8.0,38.75807580758076
7.0,35.04690469046905
7.0,36.14371437143714
9.0,40.94559455945595
7.0,38.79297929792979
5.0,28.04000400040004
6.0,36.74727472747275
5.0,29.99329932993299
8.0,36.55135513551355
4.0,26.626062606260625
7.0,36.35213521352135
5.0,34.11341134113411
10.0,39.52105210521052
7.0,35.472647264726476
5.0,33.26522652265226
5.0,30.954995499549955
5.0,27.47034703470347
7.0,34.7036703670367
4.0,27.46904690469047
6.0,35.727372737273726
7.0,37.623462346234625
9.0,41.50745074507451
8.0,37.79177917791779
7.0,29.793679367936793
6.0,37.42054205420542
5.0,31.542754275427544
7.0,35.06850685068507
7.0,39.91829182918292
6.0,34.744474447444745
8.0,39.52375237523752
9.0,41.08890889088909
7.0,35.27912791279128
9.0,37.5998599859986
5.0,32.13171317131713
8.0,37.527852785278526
5.0,33.362436243624366
8.0,37.63276327632763
7.0,34.068106810681066
5.0,31.52905290529053
6.0,35.66646664666467
7.0,35.374037403740374
6.0,32.833183318331834
6.0,32.64646464646464
7.0,37.37913791379138
9.0,36.77697769776978
4.0,28.286428642864287
9.0,40.49514951495149
6.0,35.56045604560456
7.0,36.20762076207621
8.0,38.8980898089809
4.0,27.03680368036804
9.0,38.325132513251326
7.0,37.3984398439844
7.0,37.26052605260526
9.0,39.61286128612861
7.0,38.62006200620062
5.0,28.963596359635964
5.0,29.629362936293628
8.0,39.128312831283125
4.0,30.356135613561356
8.0,39.68266826682668
7.0,36.53125312531253
7.0,32.888288828882885
9.0,37.972997299729975
9.0,38.76117611761176
4.0,28.33153315331533
4.0,31.703070307030703
5.0,33.7028702870287
5.0,35.407540754075406
10.0,38.96109610961096
5.0,31.75117511751175
7.0,32.96449644964496
5.0,33.04510451045105
5.0,29.852485248524854
6.0,36.814181418141814
7.0,38.01580158015802
7.0,36.677367736773675
8.0,37.712671267126716
3.0,28.455645564556455
7.0,36.82268226822682
7.0,35.4971497149715
5.0,32.083208320832085
5.0,32.724172417241725
5.0,29.912491249124912
6.0,34.26042604260426
7.0,39.101610161016104
8.0,36.84968496849685
6.0,35.51185118511851
8.0,37.81558155815581
7.0,36.914191419141915
4.0,29.902190219021904
4.0,30.755675567556757
5.0,28.055205520552054
8.0,36.11721172117212
3.0,28.78817881788179
4.0,28.475247524752476
7.0,39.044104410441044
8.0,38.63386338633863
9.0,40.1045104510451
8.0,36.82018201820182
4.0,25.35783578357836
7.0,37.88108810881088
8.0,38.95239523952395
8.0,36.55605560556056
6.0,31.4997499749975
7.0,37.75507550755076
5.0,34.45834583458346
8.0,37.583658365836584
4.0,28.63106310631063
6.0,32.442944294429445
5.0,32.074407440744075
7.0,35.714571457145716
8.0,39.86718671867187
4.0,29.881688168816883
8.0,38.96839683968397
5.0,28.686068606860687
4.0,28.95849584958496
8.0,40.174517451745174
6.0,34.18301830183018
4.0,26.836183618361837
7.0,38.051005100510054
5.0,35.079507950795076
5.0,31.744274427442743
5.0,32.535353535353536
6.0,36.284028402840285
8.0,37.65806580658066
9.0,42.21022102210221
8.0,39.296029602960296
5.0,30.48704870487049
6.0,34.40474047404741
4.0,30.75687568756876
8.0,39.257525752575255
8.0,39.225022502250226
4.0,29.851885188518853
4.0,27.78877887788779
6.0,31.93949394939494
7.0,37.52975297529753
7.0,36.64796479647965
7.0,37.5991599159916
5.0,31.285528552855286
6.0,35.37763776377638
4.0,28.554055405540556
8.0,40.17081708170817
4.0,28.39103910391039
7.0,36.406340634063405
8.0,37.31803180318032
3.0,28.63926392639264
5.0,34.34243424342434
8.0,39.04510451045105
9.0,37.50735073507351
8.0,39.71827182718272
9.0,36.743074307430746
5.0,27.503950395039503
4.0,29.113811381138113
7.0,35.009200920092006
5.0,26.509650965096508
4.0,31.243624362436243
7.0,37.73397339733973
4.0,28.365836583658364
4.0,27.92969296929693
8.0,39.1969196919692
5.0,30.958995899589958
5.0,30.245324532453246
7.0,31.579357935793578
4.0,30.504850485048504
5.0,29.995599559955995
6.0,32.45814581458146
7.0,38.31743174317432
5.0,32.601960196019604
5.0,31.3992399239924
5.0,30.107910791079107
9.0,40.17091709170917
7.0,36.54275427542754
8.0,37.68866886688669
7.0,38.71297129712971
9.0,40.058605860586056
9.0,38.84868486848685
7.0,36.22812281228123
4.0,30.412341234123414
8.0,39.72977297729773
7.0,36.62436243624362
7.0,34.03170317031703
7.0,37.63206320632063
6.0,34.1051105110511
9.0,40.003500350035004
8.0,39.64166416641664
4.0,28.136813681368135
5.0,32.800180018001804
5.0,30.788678867886787
6.0,31.490949094909492
6.0,34.824182418241826
8.0,39.8016801680168
4.0,30.772677267726774
4.0,29.36853685368537
5.0,29.832983298329832
6.0,36.080108010801084
8.0,37.05570557055706
5.0,30.447644764476447
4.0,26.099909990999098
6.0,33.71237123712371
8.0,35.3025302530253
7.0,36.83098309830983
8.0,34.97609760976098
8.0,38.596359635963594
8.0,41.76757675767577
9.0,41.01190119011901
6.0,33.722172217221726
9.0,39.074307430743076
8.0,36.73597359735974
5.0,34.19161916191619
9.0,39.513151315131516
4.0,30.54045404540454
6.0,36.975697569756974
5.0,31.804480448044803
5.0,34.62186218621862
4.0,26.54115411541154
8.0,40.134513451345136
5.0,30.493049304930494
7.0,41.590559055905594
5.0,29.343534353435345
7.0,41.5960596059606
4.0,27.32013201320132
5.0,26.693069306930692
6.0,29.588858885888587
9.0,42.366936693669366
4.0,29.16881688168817
6.0,33.88458845884588
8.0,37.256925692569254
4.0,27.697169716971697
5.0,30.65866586658666
6.0,31.887188718871887
5.0,34.13311331133113
3.0,27.31013101310131
7.0,38.837583758375835
5.0,30.493649364936495
4.0,27.546554655465545
4.0,27.062106210621064
5.0,34.376637663766374
4.0,27.616061606160617
6.0,30.864486448644865
8.0,40.23062306230623
4.0,29.04050405040504
5.0,32.37563756375638
5.0,31.213521352135214
6.0,31.220522052205222
5.0,26.715271527152716
6.0,33.06080608060806
5.0,33.14501450145014
5.0,29.60706070607061
7.0,34.464546454645465
5.0,30.837683768376838
5.0,28.93149314931493
6.0,33.78927892789279
4.0,32.015401540154016
8.0,32.89088908890889
4.0,29.214721472147215
7.0,36.4964496449645
8.0,40.28832883288329
5.0,35.1032103210321
8.0,36.48514851485149
6.0,30.35753575357536
6.0,31.91199119911991
5.0,23.955795579557957
6.0,28.572857285728574
5.0,32.973097309730974
